TestGroup,Test,LowerLimit,UpperLimit,DeltaLimit,TestNumber,Gold1,Gold2,Gold3,Gold4,Gold5,Gold6,Gold7,Gold8,Gold9,Gold10,Gold11,Gold12,Gold13,Gold14,Gold15,Gold16,Gold17,Gold18,Gold19,Gold20,Gold21,Gold22,Gold23,Gold24,Gold25,Gold26,Gold27,Gold28,Gold29,Gold30,Gold31,Gold32,Gold33,Gold34,Gold35,Gold36,Gold37,Gold38,Gold39,Gold40,Gold41
RX_B8_DRX,IQ_NF,-6.01,-0.01,0.4,20082,3.0776239000000003,3.0498117000000002,3.1055995000000003,2.8518119,3.0884720000000003,3.0216022000000002,2.7871973999999997,2.8322540000000003,2.7405316,2.8979468000000006,3.1366158,3.0614215000000002,3.4891734999999997,2.5682996,2.6446932,2.8755486,3.1192954,3.0070381999999998,2.9423155,2.8079576,2.9717058999999995,3.3268934999999997,2.6515758,3.177995,3.3516639999999995,3.1569501,3.0576508999999996,3.0742925,2.9020781,3.0726316000000002,2.5653899000000004,3.1002205,3.1032260999999997,2.7862392,2.7409711999999997,2.7043971,2.8574452999999997,2.8666853,3.1110159,3.1924062,3.0499251999999997
RX_B8_DRX,IQ_TX_IIP2,-15,15,2.5,20088,62.190037999999994,58.706624,61.708297,63.46630900000001,68.15635699999999,65.69220299999999,66.64013800000001,60.635583,61.561538,69.600705,64.03300099999998,68.487752,62.344480999999995,61.718219999999995,66.786236,58.950694999999996,59.900479999999995,64.077449,62.623734999999996,62.992465,68.93673700000001,66.471644,61.33713500000001,66.082896,63.773746,69.046931,68.648608,61.875744,58.976007,62.739097,61.336911,60.83792999999999,61.354781,57.00340500000001,67.25223100000001,63.27749,60.834872,66.77687599999999,66.945664,63.000119,65.85787400000001
RX_B8_DRX,IQ_Gain_DLPM,-3.55,2.45,0.3,20096,55.35929600000001,55.616803000000004,55.443848,55.790488,55.080634999999994,55.153783,55.65848,55.64204000000001,55.677262,55.638088999999994,55.026950000000014,55.443714,54.640446999999995,56.113051,55.721045000000004,55.46691500000001,55.08818,55.566188,55.538674,55.83843799999998,55.589861,55.310173999999996,55.979293,55.304053999999994,54.73711999999999,55.112309,55.515961000000004,55.127796000000004,55.49939300000001,55.45788699999999,56.07992,55.422028,55.087140999999995,55.596728,55.71030599999999,56.09623699999999,55.612269000000005,55.737129,55.150195,55.448420999999996,55.425515
RX_B8_DRX,IQ_NF_DLPM,-5.55,0.45,0.6,20100,3.1758661,3.0804153,3.2320525000000004,3.1152884,3.3058917,3.3036078999999994,3.0950578,3.1275427,3.0089200000000003,3.0196013,3.3629829,3.2819876999999997,3.6770558,2.9397379999999997,3.095386800000001,2.9332155999999996,3.3600766999999996,3.0665210000000003,3.1727732,3.0086578000000004,3.0803818,3.2514142,2.8563093999999998,3.1727036999999996,3.5517119,3.4888929999999996,3.1955207999999997,3.3021820000000006,3.2844688,3.2997827,2.9236378000000003,3.1712254,3.4691146,2.9501581000000003,2.9714581,2.7683747,3.1653037,2.9680258000000004,3.4198500000000003,3.2217913000000005,3.2836669
RX_B8_DRX,IQ_DLPM_GAIN,,,,
RX_B8_DRX,IQ_DLPM_NF,,,,
RX_B20_PRX,InputPowerLoss,-1,15,0.3,
RX_B20_PRX,IQ_Gain,-2.82,3.18,0.15,20135,55.10914699999999,55.12523100000001,55.181034,55.345243999999994,54.764905,55.480996000000005,55.589316999999994,55.371838000000004,55.191058,55.810265,55.041061,55.51083200000001,54.679804000000004,55.963874,54.795269,55.232054000000005,55.099595,54.66088599999999,55.48117500000001,55.486157000000006,55.215625,55.273635999999996,56.064248,55.110031000000006,55.05681300000001,55.006407,55.24468599999999,54.381807,55.374711000000005,55.531931,56.226023,55.137465,54.926843,55.128091999999995,55.74889399999999,55.706269999999996,55.866493000000006,55.560995000000005,55.498541,55.249308000000006,55.47285000000001
RX_B20_PRX,IQ_NF,-5.46,0.55,0.4,20143,2.7949529,2.9367289999999997,2.9712471999999996,2.7856229999999997,3.1320963,2.7042212999999995,2.7022188,2.8576686999999996,2.8298527,2.6086054,2.9394522,2.7408293,3.0709378999999997,2.4475821,3.0983148999999996,2.9540449000000004,2.985139,3.2118543,2.7098223999999993,2.6563313,2.9254822,2.8282948,2.4431785,2.9858005,2.9724341999999995,2.9478692000000004,2.8760395,3.3364695999999996,2.7516506,2.6138059,2.3723733,2.8846333,3.052949,2.8287942999999998,2.5642585999999996,2.7043010999999995,2.6186252000000003,2.7514108000000004,2.8095124,2.9887379,2.7626492999999996
RX_B20_PRX,IQ_TX_IIP2,-15,15,2.5,20149,67.67513899999999,62.443003999999995,66.77029100000001,70.13122100000001,68.340518,65.550715,61.97261199999999,65.88825299999999,63.414933999999995,64.899091,63.13732100000001,64.437017,66.32489799999999,72.91105900000001,67.30572099999998,61.170389000000014,65.554638,60.52143600000001,66.21530200000001,63.460154,69.953989,65.818298,64.36425799999999,63.992643,69.964095,69.28915500000001,68.02026500000001,61.80552,64.023237,66.54136300000002,64.065598,70.0,66.50486400000001,66.586368,67.456201,62.173123999999994,66.903597,64.09071,64.477391,71.07079799999998,62.17076900000001
RX_B20_DRX,InputPowerLoss,-1,15,0.3,
RX_B20_DRX,IQ_Gain,-3.1,2.9,0.15,20136,55.178884999999994,55.947615,55.627963,55.75480399999999,55.30707199999999,55.053110000000004,55.649261,55.647745,55.08709799999999,55.77133200000001,54.598063,55.57351299999999,54.846839,55.72439899999999,55.38773,55.436743,55.112563,55.65223000000001,55.353100000000005,55.766178000000004,55.481186,55.600018,55.45881200000001,55.249613,55.231786,54.897771999999996,55.14260399999999,55.281165,55.44177,55.469254,55.795550000000006,55.449937,55.16333300000001,55.23553400000001,55.40702,55.69519699999999,55.651009,55.529151,55.27307499999999,55.415907000000004,55.476938999999994
RX_B20_DRX,IQ_NF,-5.24,0.77,0.4,20144,2.7689106000000003,2.3980796,2.5635149999999998,2.2861626000000004,2.6405111000000003,2.8636423,2.4432010999999996,2.4343575,2.8219538,2.4655021999999995,3.1225825,2.5388655,2.9397511,2.5678873,2.7062159999999995,2.7370381000000004,2.7419865000000003,2.4159658999999998,2.5786150000000005,2.4888329999999996,2.6072061,2.4825505,2.6268233,2.7278284999999998,2.6642907,2.879703,2.7927381000000002,2.8172918000000005,2.6809312,2.5430809,2.4883892,2.6588684000000002,2.8285578,2.7337639000000005,2.5352366,2.4310213,2.5697410999999994,2.6314713,2.8201462000000004,2.7168286,2.6941631
RX_B20_DRX,IQ_TX_IIP2,-15,15,2.5,20150,62.302980000000005,62.07557099999999,63.70581,70.157798,71.979196,67.29352499999999,70.177852,65.76579799999999,64.38369000000002,66.25208,67.091728,66.00630799999999,66.35736999999999,61.764445,68.88437800000001,63.068929000000004,62.852224,67.56943199999998,66.81838300000001,65.02497,69.829779,67.52101300000001,61.46474599999999,65.931179,66.59618499999999,66.689654,65.84874399999998,67.885571,59.763785,70.829853,62.01859499999999,64.222342,62.522199,62.122884,68.10149499999999,71.22618700000001,60.68899799999999,66.322092,70.97975699999999,70.08906800000001,70.974224
RX_B5_PRX,InputPowerLoss,-1,15,0.3,
RX_B5_PRX,IQ_Gain,-3.1,2.9,0.15,20187,54.224568999999995,54.773025999999994,54.261527,53.919007,54.172807999999996,54.06229,54.474942999999996,54.097303,53.594048,54.46689200000001,53.900209000000004,54.470657,53.644307000000005,54.617002,54.294091,54.110839999999996,53.66809199999999,53.653734,54.44691,54.28407500000001,54.48266099999999,54.18621900000001,54.660028999999994,54.199364999999986,53.97424699999999,53.788026,54.53202600000001,53.76651200000001,54.614982999999995,54.227806,54.548311,54.376681999999995,54.133790999999995,54.130494999999996,54.52913000000001,54.121249,54.886904,54.376369999999994,54.216778999999995,54.387764000000004,54.540791
RX_B5_PRX,IQ_NF,-5.85,0.15,0.4,20195,3.14953,2.7161701000000003,3.0588315000000006,3.2208698,3.0624630999999995,3.0622382000000004,2.9088541999999995,3.1141380999999995,3.4929154,2.9648954,3.1519926000000003,3.0633164,3.3587095,2.7744002,3.1068587,3.0640981,3.4366617999999995,3.3911684,2.9536663,3.0225644000000003,2.9324626,3.2559600000000004,2.7968493,3.1409207999999995,3.2397495999999997,3.3117601999999997,2.7774283,3.4451888000000004,2.8774831,3.0763895999999997,2.8192171,3.196706,3.1162476,3.0174174,2.9279454,3.1268581999999996,2.7929503999999996,3.0276107999999997,3.1426110999999994,3.0027907999999996,2.953955
RX_B5_PRX,IQ_TX_IIP2,-15,15,2.5,20201,66.559417,64.647977,64.65776600000001,61.233729,60.07371400000001,64.75128600000001,67.47652300000001,59.650621,62.439098,66.442227,68.704356,67.480052,66.65852699999999,62.322942999999995,70.858826,67.202963,63.158712,70.591274,61.007497999999984,73.084997,70.443649,67.65059899999999,61.363367,64.28981999999999,66.852922,65.825937,62.86508100000001,66.517457,69.600683,69.191302,66.7037,66.023432,59.083632,61.893449999999994,67.64145699999999,66.376231,66.748954,66.87156,68.14312399999999,64.578181,62.684226
RX_B5_PRX,IQ_Gain_DLPM,-3.08,2.92,0.3,20209,55.924256,56.434123,55.959607000000005,55.66576,55.826522999999995,55.689932999999996,56.143130000000006,55.7567,55.352806,56.151806,55.55080200000001,56.09203000000001,55.263586,56.30853400000001,55.959496,55.724631,55.26904999999999,55.330119,56.120533,55.96925,56.097756000000004,55.82767,56.32001699999999,55.869647,55.624733000000006,55.398318,56.163264000000005,55.370414999999994,56.294529999999995,55.85887700000001,56.251756,56.055976,55.821791,55.80736499999999,56.250896,55.874114,56.569225,56.01629899999999,55.904362000000006,56.072007,56.187756
RX_B5_PRX,IQ_NF_DLPM,-5.45,0.55,0.6,20213,2.7885919,2.4433230999999997,2.808851,2.8364008,2.6975711,2.8118220999999997,2.6071323000000004,2.6883442000000004,3.0765429,2.6170014999999998,2.9340678999999996,2.733536,3.0885518999999997,2.5985674000000003,2.6674482000000004,2.839445,3.1789994,2.9598127000000005,2.6392152,2.6324457,2.7040558,2.6711612999999996,2.6968915000000004,2.86707,2.806674,2.8808965000000004,2.6437036999999997,3.2345053,2.5969052,2.7189795,2.5671983000000003,2.6756821,2.6927464,2.7956109,2.5247601,2.6680664,2.3685865,2.7732960999999996,2.7431342,2.6485009,2.5062157
RX_B5_PRX,IQ_DLPM_GAIN,,,,
RX_B5_PRX,IQ_DLPM_NF,,,,
RX_B5_DRX,InputPowerLoss,-1,15,0.3,
RX_B5_DRX,IQ_Gain,-2.7,3.3,0.15,20188,54.39563499999999,54.540947,54.64787700000001,54.55336500000001,54.40482300000001,54.02318099999999,54.413326000000005,54.803944,54.63930800000001,54.59915700000001,54.056062999999995,54.62451600000001,54.042035,54.76497400000001,54.464985999999996,54.00695999999999,53.97828,54.336727999999994,54.70625,54.20212299999999,54.33643500000001,54.436812999999994,54.85577000000001,54.185835,54.41864400000001,53.991026999999995,54.191652,53.92421300000001,54.73304099999999,54.565566000000004,54.790291,54.408801000000004,54.008944,54.508683999999995,54.23415100000001,54.992242,54.564195,54.841665,54.026591999999994,54.307637,54.799749999999996
RX_B5_DRX,IQ_NF,-5.76,0.24,0.4,20196,3.0971462,2.9302859000000003,2.9984919,3.0150770000000002,3.1244124999999996,3.3285578,3.1284438,2.8679497999999994,2.9743790999999993,3.0363181,3.4068253,2.9727138999999996,3.4192017999999997,2.9209835000000006,3.0495845000000004,3.3945542999999994,3.3742037000000003,3.2129453,3.0053003000000005,3.1227009,3.1499555,2.9495963,2.8612633,3.1072424,3.0722427,3.3457335000000006,3.3146154,3.3582696,2.9295210999999997,3.1122526,2.8325341999999996,3.0993912000000003,3.439362,3.041888,3.0314783000000003,2.7752358999999998,3.0220738999999996,2.8809877,3.3581418999999997,3.2332082,2.9458419
RX_B5_DRX,IQ_TX_IIP2,-15,15,2.5,20202,62.95180799999999,68.96352299999998,68.56396600000002,68.203277,67.93900699999999,70.44456199999999,70.309796,66.200975,62.356065,72.074113,66.39477299999999,61.386738,68.066788,63.801638000000004,64.35729699999999,66.91986499999999,70.28237199999998,63.616585,68.552838,64.259559,64.081072,66.55227299999999,66.33677800000001,68.47404000000002,66.02953999999998,65.19814199999999,65.613167,63.77827,64.70226300000002,71.222722,67.392096,69.371254,68.65684,67.293365,67.84984899999999,64.796028,67.740374,70.788291,65.224871,66.305789,65.36770200000001
RX_B5_DRX,IQ_Gain_DLPM,-2.72,3.28,0.3,20210,55.998273,56.144304999999996,56.30349699999999,56.223619,55.972209,55.571047,55.968068,56.309196,56.260076000000005,56.16980500000001,55.615669000000004,56.142472,55.571039,56.377340000000004,56.00370200000001,55.564865,55.49390100000001,55.919774,56.25226100000001,55.80656799999999,55.914241000000004,56.00226,56.451288,55.775694,55.974261,55.568676,55.75743299999999,55.45538600000001,56.356764,56.091039,56.393353000000005,55.9961,55.618764999999996,56.030386,55.884519,56.635093999999995,56.118427,56.39747500000001,55.57513300000001,55.838978,56.373271
RX_B5_DRX,IQ_NF_DLPM,-5.25,0.76,0.6,20214,2.9950329,2.7679039000000003,2.7083407999999998,2.7969356000000003,2.8925407000000005,3.1245224,2.7502403,2.7149791000000003,2.7170036000000004,2.7567657999999997,3.2349436,2.9087265,3.1261621,2.7034556999999997,2.9235691000000004,3.1444435,3.0918972,3.0271421,2.8933539,3.0058404999999997,3.0512398999999997,2.8711321,2.7630303,3.0798542,2.9257561999999995,3.2050283,2.9839540999999996,3.3138799999999997,2.7008519,2.9272221,2.6856923000000004,2.9769397,3.0694307000000003,2.8832894000000002,3.0790556000000002,2.5562061999999997,2.8106455,2.8444669,3.1055655,3.1809377,2.7301405
RX_B5_DRX,IQ_DLPM_GAIN,,,,
RX_B5_DRX,IQ_DLPM_NF,,,,
RX_B28_PRX,InputPowerLoss,-1,15,0.3,
RX_B28_PRX,IQ_Gain,-3.16,2.84,0.15,20243,54.214687000000005,54.683414000000006,54.587387,55.018679,54.35586199999999,54.503372999999996,54.37482,54.461967,54.61729899999999,54.528476999999995,54.113836000000006,54.309529999999995,54.096520999999996,54.818084,54.926725999999995,54.584205999999995,54.230877,53.831849999999996,54.51200300000001,54.56666100000001,54.54588199999999,54.518378000000006,54.514776,54.83223399999999,54.328405999999994,54.527145,54.329837999999995,54.02875,55.016373,54.592255,55.190126,54.464451999999994,54.584923,54.690939,55.095994,54.878417999999996,54.965966,54.936882000000004,54.178762000000006,54.556203000000004,54.634460000000004
RX_B28_PRX,IQ_NF,-5.76,0.24,0.4,20251,2.9421285,2.7376399,2.7536146999999995,2.3850838000000003,2.7923942000000004,2.7343223,3.0398045,2.9459237999999996,2.6779645000000003,2.8104652999999997,2.9865501,2.8960459,3.1059436000000002,2.5803648,2.4419734,2.8928053,2.9917164,3.3192422,2.7643249,2.8963401,2.8048514000000004,2.8129882000000004,2.9708488999999996,2.6786798999999997,2.8639344,2.8491232,2.9803054999999996,3.0199603,2.5509116,2.718704,2.4185947000000003,2.7980086999999996,2.9595413,2.6198774,2.289198,2.5709634,2.6286552999999997,2.5831071,2.9219574,2.6935627,2.6664346
RX_B28_PRX,IQ_TX_IIP2,-15,15,2.5,20257,61.164463,61.378084,61.315397999999995,57.076361999999996,58.14357699999999,64.32390799999999,65.471243,61.969605,58.282641,61.084717,67.22036,62.32655000000001,68.9247,60.297609,66.81313800000001,60.33058000000001,62.011701,67.085776,60.72917199999999,64.88489,62.99974099999999,64.419469,56.99272499999999,62.542815000000004,63.91577500000001,64.576459,61.983807999999996,67.98451299999999,63.52835700000001,61.782226,63.837437999999985,59.759555999999996,59.67993100000001,62.50467100000001,60.144298000000006,63.48284900000001,60.65178000000001,59.92738800000001,63.320544,63.63650200000001,60.785343
RX_B28_PRX,IQ_Gain_DLPM,-3,3,0.3,20263,55.844846,56.286231,56.231511999999995,56.62533,55.932882000000006,56.063486999999995,55.996456,56.05676999999999,56.238643,56.136923,55.675595,55.871051,55.63235100000001,56.43881600000001,56.497843,56.128368,55.739037999999994,55.427811,56.115103,56.170534999999994,56.097464,56.100409,56.106854,56.392164,55.885958,56.049383999999996,55.88246300000001,55.55144,56.616809,56.126852,56.78321199999999,56.07166099999999,56.202946999999995,56.275166999999996,56.705092,56.518823,56.572129000000004,56.5106,55.780547,56.172253999999995,56.204739
RX_B28_PRX,IQ_DLPM_GAIN,,,,
RX_B28_DRX,InputPowerLoss,-1,15,0.3,
RX_B28_DRX,IQ_Gain,-2.91,3.09,0.15,20244,54.915013,55.481621,55.314206,55.359573,55.132388000000006,54.897147000000004,55.433673999999996,55.32719300000001,55.35019200000001,55.557598,54.960096,55.350919,54.58810300000001,55.715953999999996,55.141787,55.339535,54.91051600000001,55.42766300000001,55.49884699999999,55.720732,54.999649,55.411280999999995,55.652833,55.372955000000005,55.02592,55.224928,55.14348700000001,55.21501599999999,55.273648,55.295444999999994,55.948952,55.069147,55.032303999999996,55.55206999999999,55.143595000000005,56.00345,55.49882,55.196589,55.366125,55.304425,55.744407
RX_B28_DRX,IQ_NF,-5.41,0.59,0.4,20252,2.8059495,2.4745236999999998,2.5669397,2.6023335999999997,2.7146816,2.8825441000000005,2.7234732,2.6524378,2.8068985,2.5240831,2.818057,2.6739919,3.1475126,2.4595205,2.7742995,2.6392593,2.84115,2.5297288,2.4994229000000003,2.4143182000000003,2.8339668999999996,2.5355508999999996,2.5800972,2.5638182,2.7091401,2.788979,2.797217,2.801425,2.6851077000000005,2.7243820000000007,2.308667,2.909142,2.7660444,2.6196035,2.8064783999999996,2.2687999,2.6710219000000004,2.7658952,2.6832289000000005,2.7117706999999998,2.3506436
RX_B28_DRX,IQ_TX_IIP2,-15,15,2.5,20258,60.638954999999996,63.38769300000001,67.548167,63.89431699999999,66.060637,62.33993600000001,60.91309,63.934685,59.66333100000001,65.948706,65.584956,59.78208000000001,67.640123,60.48991900000001,60.713071,62.865199000000004,63.39812300000001,60.571101,63.006130000000006,61.26706999999999,60.085609999999996,62.160934999999995,62.615308000000006,63.38015700000001,61.721258999999996,61.371632,62.30675799999999,61.667668000000006,63.51592900000001,65.116072,64.977707,68.722841,62.837327,62.294209,62.038499,61.796866,61.55099800000001,67.210228,62.408209000000014,62.676474000000006,61.745965999999996
RX_B28_DRX,IQ_Gain_DLPM,-2.76,3.24,0.3,20264,56.758584,57.304635999999995,57.199270999999996,57.22119,56.93116400000001,56.665261,57.219922,57.09033800000001,57.166633000000004,57.355534999999996,56.736303,57.115871000000006,56.345715999999996,57.532028000000004,56.91786699999999,57.117315000000005,56.646823,57.21561799999999,57.267697999999996,57.519557999999996,56.806340999999996,57.201293,57.47391799999999,57.17363600000001,56.812822000000004,57.015923,56.93248199999999,56.95830500000001,57.106777,57.062679,57.750915000000006,56.908224000000004,56.850415999999996,57.29259199999999,56.994715,57.838374,57.262091999999996,57.001498000000005,57.121075,57.074569,57.540144
RX_B28_DRX,IQ_DLPM_GAIN,,,,
RX_B39_PRX,InputPowerLoss,-1,15,0.3,
RX_B39_PRX,IQ_Gain,-2.96,3.04,0.15,20295,53.396179999999994,53.563117999999996,53.841583,53.687462,53.471614,53.581661,53.439800000000005,53.510149999999996,53.56603,54.098462000000005,53.36821799999999,53.557493,53.035059000000004,54.17367700000001,53.46390799999999,53.72341,53.14935800000001,53.28383699999999,53.42681600000001,53.264852,53.65920900000001,53.41988200000001,54.07722600000001,53.712535,53.285798,53.107439,53.561834,53.336473999999995,53.915814999999995,53.26141299999999,54.13656999999999,53.319587,53.484564,53.555398000000004,54.02593300000001,53.70276199999999,53.790656999999996,54.163320999999996,53.675422000000005,53.864018,53.659898
RX_B39_PRX,IQ_NF,-6.37,-0.37,0.4,20303,3.3797349000000003,3.1493298,3.0496185999999996,3.0523260999999993,3.2577020000000005,3.1780957,3.175757,3.1832901,3.1104005,2.9272517000000002,3.2919617000000003,3.260416,3.3876666,2.8457540999999997,3.0905055,2.9603048,3.3274996999999997,3.2422923,3.3028796,3.326999,2.9501576999999997,3.3542050000000003,2.825905,2.9971726,3.3217110999999995,3.4051379000000006,3.1740183,3.3992188,2.8969481000000004,3.3006337,2.8281876000000006,3.4076071,3.1360894,3.1538727,2.8597421,3.0458705999999998,2.9473393,2.8028210999999996,3.2051157000000003,3.0769178999999998,3.1385435
RX_B39_PRX,IQ_TX_IIP2,-15,15,2.5,20309,70.049273,69.69954700000001,70.481622,62.611267999999995,71.982237,70.669828,64.489652,68.64118199999999,64.62617399999999,63.695015,64.33027299999999,68.27478799999999,68.092861,68.67950199999999,67.876473,56.768615,72.80751999999998,56.854287,65.26945400000001,71.446496,67.585257,64.00673200000001,62.35521999999999,61.89282800000001,66.202398,74.45314099999999,70.419487,62.402964,64.58968399999999,72.807105,66.15055000000001,70.682921,66.805385,72.082908,65.60809900000001,58.24927699999999,71.43183099999999,66.706534,71.98281899999999,61.861383000000004,63.22503400000001
RX_B39_PRX,IQ_Gain_DLPM,-3.03,2.97,0.3,20317,51.330217000000005,51.63042300000001,51.967544,51.820662000000006,51.45669100000001,51.478751,51.35410400000001,51.43645299999999,51.68115,52.107474,51.360326,51.425625000000004,50.999377,52.201015999999996,51.430461,51.55532000000001,50.901536,51.22923599999999,51.255441999999995,51.27963999999999,51.573038,51.369997999999995,52.09949999999999,51.721048999999994,51.226234999999996,50.911153,51.615207,51.21863,51.78999,51.219344,52.217998,51.28794899999999,51.37971699999999,51.542137000000004,52.22948,51.857502,51.719509,52.094151,51.788779,51.950541,51.66352500000001
RX_B39_PRX,IQ_NF_DLPM,-6.61,-0.61,0.6,20321,4.486711000000001,4.1812511,3.9610373999999995,4.1350234,4.1108473,4.2116397999999995,4.3641834,4.312248600000001,4.1799283,4.0186253999999995,4.3991304,4.2745074,4.6114459,3.6752512000000004,4.3472068,4.3694225,4.5545249,4.545246000000001,4.4651532000000005,4.340264899999999,4.2205928,4.4574904,3.8568765999999997,4.1931221,4.3096546,4.7066181,4.192489500000001,4.5573639,4.009634900000001,4.4614823999999995,3.8313638000000005,4.5945771,4.3940414,4.1761083999999995,3.787846799999999,4.0512117000000005,4.1144433000000005,3.8642712999999995,4.0278418,4.078169099999999,4.0328816000000005
RX_B39_PRX,TIER1_IQ_Gain,-2.28,3.72,0.3,20337,58.430055,58.635523,58.912323,58.727621,58.546857,58.649544000000006,58.495112000000006,58.545748,58.636416999999994,59.149468999999996,58.428194,58.608579,58.10140700000001,59.25433,58.532301,58.799424,58.230834,58.337856,58.48246400000001,58.336721999999995,58.73302100000001,58.487961999999996,59.159117,58.753645000000006,58.35522699999999,58.149370999999995,58.656178999999995,58.398283000000006,59.011105,58.35264900000001,59.219443999999996,58.36898,58.557188,58.596281,59.112286000000005,58.77822299999999,58.86194499999999,59.239007,58.775104,58.90787400000001,58.711321
RX_B39_PRX,IQ_DLPM_GAIN,,,,
RX_B39_PRX,IQ_DLPM_NF,,,,
RX_B39_PRX,IQ_TIER1_GAIN,,,,
RX_B39_DRX,InputPowerLoss,-1,15,0.3,
RX_B39_DRX,IQ_Gain,-3.23,2.77,0.15,20296,55.150310000000005,55.208681999999996,55.653605000000006,55.329723,55.39764699999999,54.959892,55.009100000000004,55.456209,54.94519600000001,55.603076,54.698345,55.182659,54.936338,55.886789,55.183654000000004,55.22795900000001,54.682711999999995,55.55557399999999,55.447697000000005,55.62604699999999,55.258630000000004,55.440290000000005,55.482574,55.34314500000001,54.74794899999999,55.219356000000005,55.0741,55.08703799999999,55.425501999999994,55.658338,55.860417999999996,55.31867,54.783232999999996,55.19577200000001,55.433875,55.267065,55.477746,55.50997199999999,55.337176,55.37706300000001,55.716633
RX_B39_DRX,IQ_NF,-5.51,0.49,0.4,20304,3.0785841,3.1012101999999997,3.0324318000000003,3.0910891000000005,2.9448509,3.1939566999999998,3.1067487,3.1016418,3.219342300000001,2.8521258,3.3660522999999998,3.1376758999999996,3.362088,2.7544735,3.09368,3.0579907,3.3624004999999997,2.9356044,2.9014676999999995,2.9448835000000004,3.05887,3.0527273,2.9263348,2.9785766,3.4398294,2.9615228,3.1335151999999997,3.2055605999999996,3.022188,2.8199110999999997,2.8068561,3.0829121,3.2160144,3.1692181999999995,2.8864855,3.1549586,3.042624,2.9685312,2.9487924999999997,3.149449,2.8998227000000005
RX_B39_DRX,IQ_TX_IIP2,-15,15,2.5,20310,60.40153,57.56762100000001,58.28731800000001,53.436029,58.083296,59.97926600000001,54.77004900000001,56.53286799999999,55.806076999999995,71.574148,66.61467800000001,68.17056000000001,57.32268100000001,53.06904999999999,66.542214,53.774337,52.567008,57.889869999999995,60.586496,57.381755999999996,65.83515700000001,67.255523,56.339105,59.40898800000001,56.25004799999999,66.548842,61.120941,55.486679,54.16525299999999,56.409381999999994,55.81518199999999,57.83104699999999,55.095865,52.402485,62.17851900000001,59.487612,56.883429,65.85577600000002,56.629959,55.48496399999999,59.599366999999994
RX_B39_DRX,IQ_Gain_DLPM,-3.61,2.39,0.3,20318,52.725153,52.804764,53.285033,52.97417500000002,52.866499,52.37068599999999,52.455110000000005,52.970600000000005,52.635006,53.126593,52.203126,52.591372,52.394177,53.435570999999996,52.658092999999994,52.632042,52.021968,53.02354600000001,52.91115300000001,53.261744,52.726328,52.92526499999999,52.939437999999996,52.90018799999999,52.259991,52.638522,52.636208999999994,52.465678000000004,52.820955000000005,53.10567999999999,53.33765,52.861846,52.274074000000006,52.691899,53.083960000000005,52.95984700000001,52.997932000000006,52.956304,52.865359,52.897318000000006,53.21436799999999
RX_B39_DRX,IQ_NF_DLPM,-5.73,0.27,0.6,20322,3.5713814,3.4928734999999995,3.1998822000000002,3.4166480999999997,3.3326734,3.7874985000000003,3.6030769,3.3202995,3.564932700000001,3.3013587,3.9738268,3.5308607000000003,3.8090325999999997,3.178079,3.5993556,3.6912560999999995,4.0909484,3.2706322,3.4473234000000006,3.1708438,3.5799239999999997,3.5331832,3.4416021,3.4238456,3.8434046000000004,3.5235181000000004,3.6416134999999996,3.6188112999999995,3.5132824,3.2749175,3.0947067,3.5059435,3.7470333999999994,3.6254395,3.2095137,3.5085000000000006,3.3339719000000003,3.469386,3.3929496,3.5157919,3.3147475
RX_B39_DRX,TIER1_IQ_Gain,-2.67,3.33,0.3,20338,60.101148,60.208371,60.64779600000001,60.33157799999999,60.380782999999994,59.91570800000001,59.985583,60.401252,59.94471400000001,60.574329999999996,59.66687400000001,60.155435999999995,59.926273,60.882462,60.182181,60.222313,59.681667000000004,60.54102400000001,60.415,60.606353999999996,60.24868999999999,60.435278,60.458641,60.341529,59.752567,60.226190999999986,60.06850099999999,60.07182999999999,60.404748,60.678926000000004,60.859178,60.294385999999996,59.743455999999995,60.17984800000001,60.40577599999999,60.249825,60.442971,60.466558,60.345175,60.34251999999999,60.697316999999984
RX_B39_DRX,IQ_DLPM_GAIN,,,,
RX_B39_DRX,IQ_DLPM_NF,,,,
RX_B39_DRX,IQ_TIER1_GAIN,,,,
RX_B3_PRX,InputPowerLoss,-1,15,0.3,
RX_B3_PRX,IQ_Gain,-2.96,3.04,0.15,20351,52.507067000000006,52.859745999999994,52.779062999999994,52.853311,52.54001700000001,52.939161,52.892983,52.772568,52.469916999999995,53.036694,52.607839999999996,52.929088,52.618863,52.981083999999996,52.571477,53.003778,52.154754000000004,52.37023599999999,53.014759000000005,52.79945200000001,52.757912,52.339499,53.251490000000004,52.89133700000001,52.627678,52.759626000000004,52.667210999999995,52.19306200000001,52.752815,52.38293,53.160249,52.610491,52.986289,53.01800800000001,52.933341999999996,52.83284,52.858447999999996,52.894346999999996,52.81204799999999,53.12728699999999,52.70291400000001
